"";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"264";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 16:01:47;FALSE;NA;"926479527076696064";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"oitakanori";326;TRUE;FALSE;NA;NA
"265";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 15:50:30;FALSE;NA;"926476689936281600";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"taichiefc_rugby";326;TRUE;FALSE;NA;NA
"266";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 15:37:05;FALSE;NA;"926473314150760449";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"MegyuPlant";263;TRUE;FALSE;NA;NA
"267";"#AvanceH13N Con tres Antioqueños de la selección Colombia de #Kendo se alista para el campeonato Latinoamericano https://t.co/ya5MH90pq6";FALSE;0;NA;2017-11-03 15:35:50;FALSE;NA;"926472999221518336";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"hora13noticias";0;FALSE;FALSE;NA;NA
"268";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 15:33:18;FALSE;NA;"926472360806326272";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"hana_kamiya";326;TRUE;FALSE;NA;NA
"269";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 15:29:59;FALSE;NA;"926471526341263360";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ekC7U4AiO0cbHWn";326;TRUE;FALSE;NA;NA
"270";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 15:25:13;FALSE;NA;"926470327474929664";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"amT_kendo26";177;TRUE;FALSE;NA;NA
"271";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+4E09><U+56DE><U+6226><U+301C><U+6C7A><U+52DD> <U+306E><U+6709><U+52B9><U+6253><U+7A81><U+96C6><U+3092><U+63B2><U+8F09><U+3044><U+305F><U+3057><U+307E><U+3057><U+305F><U+3002>3rd - final round ippons  https://t.co/gZv9sOzpN0 #kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 15:10:07;FALSE;NA;"926466527523569664";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"MURAxKUMO";20;TRUE;FALSE;NA;NA
"272";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+4E8C><U+56DE><U+6226><U+6709><U+52B9><U+6253><U+7A81><U+96C6><U+3092><U+30A2><U+30C3><U+30D7><U+3057><U+307E><U+3057><U+305F><U+3002>
https://t.co/hsWhs1zGNf
<U+7B2C>1<U+8A66><U+5408><U+5834> https://t.co/OavZP8Pne2
<U+7B2C>2<U+8A66><U+5408><U+5834> https://t.co/BLA1DFHdEU #kendo…";FALSE;0;NA;2017-11-03 15:09:41;FALSE;NA;"926466418178060290";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"MURAxKUMO";6;TRUE;FALSE;NA;NA
"273";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+4E00><U+56DE><U+6226><U+306E><U+6709><U+52B9><U+6253><U+7A81><U+96C6><U+3092><U+63B2><U+8F09><U+3057><U+307E><U+3057><U+305F><U+3002><U+8A66><U+5408><U+306F><U+73FE><U+5728><U+4E8C><U+56DE><U+6226><U+304C><U+884C><U+306A><U+308F><U+308C><U+3066><U+3044><U+307E><U+3059><U+3002>
1st round ippons https://t.co/7dQQaS9xjI #kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 15:09:29;FALSE;NA;"926466369075294208";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"MURAxKUMO";9;TRUE;FALSE;NA;NA
"274";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+672C><U+65E5><U+306E><U+5199><U+771F><U+3092><U+30D5><U+30A9><U+30C8><U+30A2><U+30EB><U+30D0><U+30E0><U+306B><U+8FFD><U+52A0><U+3057><U+307E><U+3057><U+305F><U+3002>
https://t.co/zSOZja3wWP #kendo #<U+5263><U+9053> https://t.co/ussybxr73t";FALSE;0;NA;2017-11-03 15:08:47;FALSE;NA;"926466189596827648";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"MURAxKUMO";63;TRUE;FALSE;NA;NA
"275";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 15:05:01;FALSE;NA;"926465241788985344";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"nekocan2";326;TRUE;FALSE;NA;NA
"276";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 15:01:47;FALSE;NA;"926464428588929024";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"sendai_ham";326;TRUE;FALSE;NA;NA
"277";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 14:55:41;FALSE;NA;"926462895889592321";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ZMqe0iJt3KfOkew";263;TRUE;FALSE;NA;NA
"278";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+672C><U+65E5><U+306E><U+5199><U+771F><U+3092><U+30D5><U+30A9><U+30C8><U+30A2><U+30EB><U+30D0><U+30E0><U+306B><U+8FFD><U+52A0><U+3057><U+307E><U+3057><U+305F><U+3002>
https://t.co/zSOZja3wWP #kendo #<U+5263><U+9053> https://t.co/ussybxr73t";FALSE;0;NA;2017-11-03 14:48:57;FALSE;NA;"926461200094838784";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"chemical_osho";63;TRUE;FALSE;NA;NA
"279";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+4E09><U+56DE><U+6226><U+304C><U+7D42><U+4E86><U+3057><U+3001><U+30D9><U+30B9><U+30C8>8<U+304C><U+6C7A><U+307E><U+308A><U+307E><U+3057><U+305F><U+3002>
<U+7B2C>1<U+8A66><U+5408><U+5834> Shiaijo 1 https://t.co/OavZP8Pne2
<U+7B2C>2<U+8A66><U+5408><U+5834> Shiaijo 2 https://t.co/BLA1DFHdEU
#kendo…";FALSE;0;NA;2017-11-03 14:38:48;FALSE;NA;"926458643393810432";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"vC6POtFB0MaIG6h";59;TRUE;FALSE;NA;NA
"280";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6E96><U+6C7A><U+52DD><U+9032><U+51FA><U+306E><U+5185><U+6751><U+3001><U+897F><U+6751><U+9078><U+624B><U+3001><U+3068><U+73FE><U+5728><U+7560><U+4E2D><U+9078><U+624B><U+3068><U+5BFE><U+6226><U+4E2D><U+306E><U+771F><U+7530><U+9078><U+624B><U+306F><U+5168><U+54E1><U+4E5D><U+5DDE><U+5B66><U+9662><U+51FA><U+8EAB><U+3002>
<U+30AB><U+30E1><U+30E9>1 https://t.co/OavZP8Pne2 
<U+30AB><U+30E1><U+30E9>2 https://t.co/BLA1DFHdEU 
 #kendo…";FALSE;0;NA;2017-11-03 14:38:41;FALSE;NA;"926458616520912897";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"vC6POtFB0MaIG6h";22;TRUE;FALSE;NA;NA
"281";"¡Inicia el fin de semana!#Entrena con nosotros. #kendo #iaido #jodo #kenjutsu #karate#Información: info@tenkenryu… https://t.co/V0QhGAI9pg";FALSE;1;NA;2017-11-03 14:32:42;TRUE;NA;"926457108584910848";NA;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>";"tenkenryuu";1;FALSE;FALSE;NA;NA
"282";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 14:31:32;FALSE;NA;"926456817357545478";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"gos_mayu";263;TRUE;FALSE;NA;NA
"283";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 14:29:57;FALSE;NA;"926456416314933250";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"gos_mayu";326;TRUE;FALSE;NA;NA
"284";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 14:29:56;FALSE;NA;"926456415308279808";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"TOBASHIN1845";263;TRUE;FALSE;NA;NA
"285";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 14:29:02;FALSE;NA;"926456188341952512";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"ten_nreight";326;TRUE;FALSE;NA;NA
"286";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 14:28:58;FALSE;NA;"926456170902052864";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"ten_nreight";263;TRUE;FALSE;NA;NA
"287";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 14:22:41;FALSE;NA;"926454588399427584";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Haruka990508";263;TRUE;FALSE;NA;NA
"288";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/4MJan3i9wl";FALSE;0;NA;2017-11-03 14:19:27;FALSE;NA;"926453775375646720";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ho_EGAO11";326;TRUE;FALSE;NA;NA
"289";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 14:15:11;FALSE;NA;"926452702950735874";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"UU38190067";263;TRUE;FALSE;NA;NA
"290";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)- <U+30B3><U+30B3> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 14:10:06;FALSE;NA;"926451423516094465";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"samurai_1967";177;TRUE;FALSE;NA;NA
"291";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]

<U+512A><U+52DD> <U+897F><U+6751> <U+82F1><U+4E45>(<U+718A><U+672C><U+770C>)2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE>
<U+4E8C><U+4F4D> <U+5185><U+6751> <U+826F><U+4E00>(<U+6771><U+4EAC><U+90FD>)
<U+4E09><U+4F4D> <U+6797><U+7530> <U+5321><U+5E73>(<U+798F><U+4E95><U+770C>)
<U+4E09><U+4F4D> <U+7560><U+4E2D> <U+5B8F><U+8F14>(<U+6771><U+4EAC><U+90FD>)

#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 14:06:50;FALSE;NA;"926450600014790656";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"mizo325ryo";263;TRUE;FALSE;NA;NA
"292";"RT @ajkendof: <U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A><U+3092><U+4E0B><U+8A18><U+306E><U+30DA><U+30FC><U+30B8><U+3067><U+30A4><U+30F3><U+30BF><U+30FC><U+30CD><U+30C3><U+30C8><U+4E2D><U+7D99><U+81F4><U+3057><U+307E><U+3059><U+3002><U+958B><U+4F1A><U+5F0F><U+306F>9:45<U+3092><U+4E88><U+5B9A><U+3057><U+3066><U+3044><U+307E><U+3059><U+3002>
<U+7B2C>1<U+8A66><U+5408><U+5834> https://t.co/OavZP8xMmu
<U+7B2C>2<U+8A66><U+5408><U+5834> https://t.co/BLA1DFYP3u
#<U+5263><U+9053> #kendo";FALSE;0;NA;2017-11-03 14:00:00;FALSE;NA;"926448879460954112";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"samurai_1967";21;TRUE;FALSE;NA;NA
"293";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>] <U+4E00><U+56DE><U+6226> <U+5B89><U+85E4> <U+7FD4> - <U+9060><U+77E2> <U+6DBC> <U+4ECA><U+5E74><U+306E><U+8B66><U+5BDF><U+9078><U+624B><U+6A29><U+512A><U+52DD><U+306E><U+5B89><U+85E4><U+9078><U+624B><U+304C><U+7834><U+308C><U+307E><U+3057><U+305F><U+3002>#kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 13:59:36;FALSE;NA;"926448778797654017";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"samurai_1967";39;TRUE;FALSE;NA;NA
"294";"[<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+6C7A><U+52DD>
<U+897F><U+6751><U+9078><U+624B>2<U+5E74><U+3076><U+308A>2<U+5EA6><U+76EE><U+306E><U+512A><U+52DD><U+3002>
 #kendo #<U+5263><U+9053> https://t.co/USUdAHnuoW";FALSE;0;NA;2017-11-03 13:57:32;FALSE;NA;"926448259802923015";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"yuewanwan";1;FALSE;FALSE;NA;NA
"295";"RT @ajkendof: [<U+7B2C>65<U+56DE><U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A>]
<U+4E09><U+56DE><U+6226><U+301C><U+6C7A><U+52DD> <U+306E><U+6709><U+52B9><U+6253><U+7A81><U+96C6><U+3092><U+63B2><U+8F09><U+3044><U+305F><U+3057><U+307E><U+3057><U+305F><U+3002>3rd - final round ippons  https://t.co/gZv9sOzpN0 #kendo #<U+5263><U+9053>";FALSE;0;NA;2017-11-03 13:46:05;FALSE;NA;"926445379284905985";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"syota111222";20;TRUE;FALSE;NA;NA
"296";"<U+5168><U+65E5><U+672C><U+5263><U+9053><U+9078><U+624B><U+6A29><U+5927><U+4F1A> <U+7D50><U+679C>
<U+512A><U+52DD> <U+897F><U+6751><U+82F1><U+4E45>(<U+718A><U+672C>)
<U+4E8C><U+4F4D> <U+5185><U+6751><U+826F><U+4E00>(<U+6771><U+4EAC>)
<U+4E09><U+4F4D> <U+6797><U+7530><U+5321><U+5E73>(<U+798F><U+4E95>)
<U+4E09><U+4F4D> <U+7560><U+4E2D><U+5B8F><U+8F14>(<U+6771><U+4EAC>)
·<U+30D9><U+30B9><U+30C8>8
<U+7B39><U+5DDD><U+54F2><U+5E73>(<U+4F50><U+8CC0>)<U+3001><U+524D><U+7530><U+5EB7><U+559C>(<U+5927><U+962A>)<U+3001><U+5C71><U+672C><U+9686><U+88D5>(<U+5E83><U+5CF6>)<U+3001><U+771F><U+7530><U+88D5><U+884C>(<U+9CE5><U+53D6>)… https://t.co/t4kRPC1lpP";FALSE;368;NA;2017-11-03 13:45:26;TRUE;NA;"926445215707119616";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"letskendo";123;FALSE;FALSE;NA;NA
